Shift 25,Shift 25,Shift 26,Shift 26,Shift 27,Shift 27,Shift 28,Shift 28,Shift 29,Shift 29,Shift 30,Shift 30,Shift 31,Shift 31,Shift 32,Shift 32,Shift 33,Shift 33,Shift 34,Shift 34,Shift 35,Shift 35,Shift 36,Shift 36,Shift 37,Shift 37,Shift 38,Shift 38,Shift 39,Shift 39,Shift 40,Shift 40,Shift 41,Shift 41,Shift 42,Shift 42,Shift 43,Shift 43,Shift 44,Shift 44,Shift 45,Shift 45,Shift 46,Shift 46,Shift 47,Shift 47,Shift 48,Shift 48,Shift 49,Shift 49,Shift 50,Shift 50,Shift 51,Shift 51,Shift 52,Shift 52,Shift 53,Shift 53,Shift 54,Shift 54,Shift 55,Shift 55,Shift 56,Shift 56,Shift 57,Shift 57,Shift 58,Shift 58,Shift 59,Shift 59,Shift 60,Shift 60,Shift 61,Shift 61,Shift 62,Shift 62,Shift 63,Shift 63,Shift 64,Shift 64,Shift 65,Shift 65,Shift 66,Shift 66,Shift 67,Shift 67,Shift 68,Shift 68,Shift 69,Shift 69,Shift 70,Shift 70,Shift 71,Shift 71,Shift 72,Shift 72,Shift 73,Shift 73,Shift 74,Shift 74,Shift 75,Shift 75,Shift 76,Shift 76,Shift 77,Shift 77,Shift 78,Shift 78,Shift 79,Shift 79,Shift 80,Shift 80,Shift 81,Shift 81,Shift 82,Shift 82,Shift 83,Shift 83,Shift 84,Shift 84,Shift 85,Shift 85,Shift 86,Shift 86,Shift 87,Shift 87,Shift 88,Shift 88,Shift 89,Shift 89,Shift 90,Shift 90,Shift 91,Shift 91,Shift 92,Shift 92,Shift 93,Shift 93,Shift 94,Shift 94,Shift 95,Shift 95,Shift 96,Shift 96,Shift 97,Shift 97,Shift 98,Shift 98,Shift 99,Shift 99
597378,289257,623312,285099,595816,301212,619446,306477,586411,307385,607061,295372,610008,283179,587024,311175,599012,303960,599012,303960,594879,281672,599004,290066,590627,292215,588563,285870,610784,293317,583028,293278,583343,298918,572195,289697,547540,318105,539501,290299,550722,285709,562995,293262,557047,285514,535153,291678,529866,305325,518990,291679,541540,276046,564679,276884,538108,287575,526240,283132,511705,277242,501019,306960,471634,293664,523416,291318,508962,289288,507284,266892,510801,272201,531522,279713,480122,291935,472063,279014,378777,229461,348185,247928,373023,239867,355710,217946,356586,218429,351782,231529,368645,215911,350540,221259,345361,238249,343183,216552,357321,240323,339397,232554,357513,224537,337170,215631,326794,220108,335454,203004,332792,230740,346753,222493,348763,234093,345210,211080,323632,222402,323364,218246,306585,236966,334274,213791,305733,228858,304195,222455,312410,189910,312959,211395,316764,228662,313431,232640,306356,223201,308425,207776,289335,223932,304394,200846,302946,220725
566130,296721,617510,293808,595721,307546,619383,308434,593925,294655,602829,299397,614927,310157,583695,290808,602035,302428,602035,302428,596997,298832,593570,292448,588909,295168,588558,291806,607000,279562,580566,295829,580899,301682,574646,287743,546699,287190,538725,287012,563206,296212,560480,285862,561933,287168,533593,295381,529474,301037,518359,288501,525860,290106,561271,278723,534178,285598,534615,289152,510704,298100,501900,283064,475162,283489,521253,275341,518214,276860,515700,270084,511822,277257,525609,291330,479114,271170,483882,254428,376585,226882,344541,228119,371986,208887,355771,246875,354484,227354,351141,242131,369351,232616,345856,211011,347006,217718,344570,241300,361684,195413,340059,225566,356128,215659,336454,219316,317341,216544,331339,216160,334890,220466,333221,228052,346766,217294,347201,228563,327212,223319,326286,234058,307827,222046,341504,201118,301422,206773,307953,209035,317838,217400,316829,208943,309845,202896,310988,210132,310337,204948,307195,199623,289372,223131,306595,208023,303606,210752
540132,262049,628084,318851,599321,295373,620559,310089,590979,289914,613656,306787,617594,310659,587752,285253,599851,300493,599851,300493,592806,291374,597260,291076,587673,287295,590061,288343,612053,303422,590614,307155,577834,292711,570364,300028,544403,282222,544373,291876,563261,294732,558639,281391,558954,284707,530813,285245,549451,282454,518459,298772,543345,287642,537946,284271,535122,287354,527177,281033,510649,279022,506166,295726,484378,300227,513086,290308,520738,276886,511086,272152,512345,267118,527836,265171,476949,275639,479680,274313,374025,226097,344958,227941,374096,254338,357689,225771,357345,239879,354079,222550,362473,218668,348033,223371,346994,215196,341337,213959,363627,223368,344535,222806,357307,222183,344981,227363,322760,223528,330611,215652,330040,218840,333872,213589,347741,211929,343006,210216,327724,220508,322375,213794,304359,231209,345932,218080,305351,219323,303684,214717,317248,225919,316618,232248,314944,215261,314550,220238,318343,218605,310066,221217,288782,250480,308674,227095,304418,228342
565815,271795,631341,316677,599360,307448,624830,294781,621303,293475,610739,294304,612465,299138,584235,304716,603381,301255,603381,301255,594540,299698,592268,295521,592214,282824,590930,294377,604312,295539,580722,294879,575829,294595,571199,290183,544931,303339,544470,298579,562946,272864,558427,278810,558490,293130,555549,299894,548862,297247,523580,288828,539841,291092,536521,272294,535142,277948,528056,281199,511590,299404,506847,288911,477251,280427,518400,284960,522750,275187,516605,280701,513149,286514,522778,280123,479678,270520,471262,260378,374551,224134,342143,222795,373121,215146,355539,239013,348501,213336,356712,236774,364832,194056,349601,204770,347441,238830,347454,228964,358973,213672,340535,223226,357255,212820,352559,203588,319249,207926,334730,232351,332932,223808,332294,216941,342987,209615,347660,214183,323298,232272,329231,217738,308592,224946,350379,199626,304169,214552,303714,211114,313976,225217,317256,212713,312722,222023,317257,214072,312246,208430,308138,223119,291413,245080,308457,217554,302486,228227
600606,300872,624113,292338,601311,302239,609561,284164,617483,304508,611807,284334,613000,301360,583456,293724,594259,293409,594259,293409,593251,295081,587625,300662,591988,301160,586881,286423,583908,301152,578837,299509,573906,297243,575561,304950,544851,284637,535992,293685,565356,296624,568835,308035,556698,288046,541265,276982,549348,278838,518165,262183,543664,284524,540864,270350,534648,291713,524221,289041,506465,266460,506957,281218,479990,293494,518999,269905,515737,266740,511910,292723,513866,278132,524076,285385,475805,283618,481607,286212,383155,230285,355134,235520,371781,205545,360169,225527,359528,230938,347857,238023,365312,247094,348510,229062,348709,234899,348163,208084,357933,219222,346088,234593,360511,241075,354171,224703,326404,230115,334371,235096,335936,229934,332864,219208,340924,209601,341182,227162,334711,207035,327400,228970,308720,200825,347575,222621,306557,225830,304349,221553,317428,214673,317732,208043,311449,213379,310203,214790,311808,215533,311388,216873,310021,215374,305140,231431,307154,209172
595616,291805,628283,300652,596195,312031,616383,300201,611411,286464,612515,298720,612415,303280,580355,300627,602764,292893,602764,292893,597831,305106,567798,279172,589600,290670,581648,276140,585436,283431,583034,293097,573655,297205,577685,285577,549060,297318,541542,299867,563478,281166,556531,293971,559259,284871,556038,282097,551109,267567,521182,300163,541980,288982,539236,295342,535037,288876,513543,301274,503763,272695,504582,286310,478559,289188,510720,284026,520640,301287,515671,286703,508233,280437,527868,281471,477668,265018,478061,264264,377235,215999,361722,209138,378201,236971,358418,212114,355934,214616,336342,230435,368758,212660,351369,223349,348232,215043,329915,253539,358248,225775,344310,210049,357929,214550,352178,225393,324691,230725,334972,206498,331979,213363,332532,216509,344407,212255,341555,212349,340465,237015,320955,221994,306404,210877,355686,223308,303911,233932,304592,219103,314013,204999,316854,216159,312078,208792,309884,241978,312001,222232,309298,208314,306289,204626,300648,216137,305333,214831
604410,303905,627442,304454,595514,305263,615538,289770,619964,293731,613551,287574,613440,316215,581658,303425,600786,301024,600786,301024,596809,290980,569068,321251,584448,289826,585466,280495,584170,289848,586099,299622,578828,289208,566723,282065,542869,296833,538443,278571,561130,304354,558120,303855,554641,303923,549167,287609,550507,288484,525454,296744,536213,284581,540587,281462,530762,287823,507333,272512,511679,294753,506109,270051,482329,291967,525275,281359,514541,279039,513223,280509,503602,279631,528606,279326,485854,288379,476408,270696,372526,226759,362621,238150,369176,208236,354327,251318,356737,226332,333970,212491,366358,201644,351036,220479,350968,240680,328045,231385,358555,209021,336844,212589,354824,230409,354707,218541,325252,233035,334468,229035,327048,224288,331162,214679,321968,233594,348229,230977,341046,206484,321706,207307,307699,238226,351534,203438,305084,228318,304028,221154,318570,219820,321033,214349,313370,219199,312290,196712,309527,213410,307951,225957,306079,209563,302801,195761,309010,222245
608962,316908,628618,298449,597409,303496,621402,296591,618258,308839,613143,288851,608892,314814,582106,297102,600900,298547,600900,298547,597998,299524,565924,299410,592839,288756,586570,284562,584983,292882,582433,292798,577519,305352,576514,297924,538775,278003,541364,300241,563013,299266,558113,299113,549574,291946,554937,283747,563177,276291,526281,296509,540232,290205,535019,280524,535581,279129,507559,284378,511279,299001,503653,300459,484278,288961,521543,277978,521591,292275,512350,286940,512974,277685,511821,276299,487930,259464,482323,271271,375571,214622,362235,220471,374197,229065,357432,229982,353977,235911,338605,241880,363247,224922,348840,214979,345443,227273,330972,227336,359595,229186,340948,236169,354465,231129,351739,224360,334523,220212,334839,241655,333514,216417,331643,217758,330553,222773,336697,207492,334946,210966,328858,224197,307770,218017,349567,218113,302228,211083,302575,209456,312112,209769,316922,221961,318676,214962,308431,217864,313857,208412,308108,229536,307904,216683,304762,235908,306759,210025
599059,293638,625717,292002,598104,301779,623573,291635,619999,312642,618286,295125,611341,306408,584470,293912,601637,285835,601637,285835,591313,294076,568343,280448,595467,297519,586967,289764,591174,289586,583689,301428,575511,306566,572779,285225,542327,313482,540570,290444,563580,288994,562095,278755,556543,292389,553686,304764,575558,286742,525124,295772,539040,278753,542469,296589,533949,268998,514804,292131,512027,292656,515739,296521,495051,298723,520914,273575,517919,284481,511762,279441,511086,296255,506137,271439,498198,291959,473753,249901,376428,229040,358241,233931,376234,224673,356936,231870,359591,235365,337613,204346,369961,223543,349033,225611,351410,232241,331229,220121,365627,239305,338973,210114,356435,225599,354497,215362,335366,226445,332952,213287,334982,234751,335388,234220,331315,212966,324073,209437,341798,228731,321558,229060,303647,196467,349752,201989,305467,209181,306682,243926,316365,206884,312926,214485,317143,220293,306333,231693,311571,226667,303992,218459,307427,220431,305244,205348,302416,211536
604395,295709,597031,298441,596179,300567,621878,294181,621164,292675,617448,316368,614468,301608,597422,295010,601550,284732,601550,284732,598162,283058,565031,304734,585003,297227,583169,291401,582287,289660,586283,293790,576382,286215,572596,285022,544555,300502,540109,283217,558553,293579,559312,301810,552362,298371,546157,277343,571074,282747,522417,282612,541806,284436,539356,273672,535139,281915,509345,273370,531956,291493,530523,283027,501772,281735,521729,284890,519738,285552,512179,276297,504182,291302,508551,277927,499945,287236,484418,278638,379586,217981,358226,228371,375458,236749,360862,230630,355352,205390,334990,225386,369709,238467,350820,220140,346153,208320,331359,242216,362630,203659,339850,218481,359043,207298,354623,207966,336262,214784,335308,219853,332918,236271,332471,218916,333252,231440,331508,211737,339502,228591,320766,198549,304477,252308,347760,223743,304149,204305,305096,227636,316169,231014,312379,220225,314075,225760,311002,213925,308502,215883,309514,198596,303864,207219,309092,212929,306339,203476
601456,294399,601372,306473,597112,295504,623624,308583,617816,304346,614656,294168,609860,289402,600656,281636,610111,299902,610111,299902,598112,275633,570999,291939,586804,280121,593295,300984,586287,297920,579429,296086,576300,292160,572982,275774,545080,308067,546820,292805,563798,283814,556636,269456,555604,287256,555536,280633,570360,269043,522566,283941,537884,283529,535764,299828,530503,291484,508393,305739,529742,290674,526053,268836,500166,296651,518441,287175,516868,290075,514262,294126,517433,280302,511439,281791,500849,275042,482389,260805,377688,246591,358241,228609,371861,227316,357805,259315,351998,229406,342595,241461,368542,217808,355908,219505,346015,232096,329034,230868,354824,223612,344367,222521,354652,225708,353947,226170,333195,219977,333568,218477,332835,206746,330940,233699,327084,213380,331913,241609,338683,207873,323272,212975,306970,229348,345202,201448,305183,212521,308304,240873,315075,207006,315140,219308,308476,225130,311577,196894,304387,202955,304805,213278,305287,213210,311387,218894,306419,208598
605059,294463,600226,303532,594067,295884,627568,302739,619605,307034,612637,297367,615798,296848,611247,298478,603273,308501,603273,308501,599474,297549,593380,279979,587139,287429,587503,292001,572549,287696,575087,293960,577533,284513,563468,293632,545690,290203,543087,308516,559244,282201,564199,273708,556786,272353,550568,284262,568936,277435,518146,280780,531697,268259,538806,287768,530000,289189,507387,292161,531362,279286,530568,285336,500036,264624,522726,276219,515108,284966,512592,284140,494143,289524,508802,274000,499786,265041,479763,269490,380387,213780,360957,227704,373847,213557,356932,208065,350091,222223,332698,229739,371536,233522,353124,227301,348260,229002,333818,227927,364047,222975,345343,230445,351018,210280,352605,214044,332332,219896,335215,238540,334576,226406,335865,225543,329670,228099,326880,222432,339832,226564,327353,242675,306317,225613,347554,230100,301073,217148,303010,204853,318034,222332,314183,208959,317158,227329,311959,203901,312705,212685,306378,204888,307171,205839,305784,205332,305316,224601
600339,288520,604255,307393,601895,306296,624640,295847,613400,291481,611607,306376,605191,297768,609989,309535,596903,289604,596903,289604,599397,291733,591747,298558,587984,301792,583921,285139,584644,288377,578552,290094,575356,295290,572475,294610,547756,290437,542487,299336,564274,293288,553930,290083,559654,296095,558638,295868,564235,266622,526782,308951,530001,291796,542483,295577,537544,281339,508709,278136,533622,296105,521461,286625,500557,295833,519658,270913,513855,276035,512527,289698,484381,293772,504770,287044,503348,292265,474250,259095,376745,221582,362269,215181,371176,211819,356226,239320,351654,217345,337573,228057,367769,203762,343111,241876,348198,219647,323214,210097,355374,238559,339674,206528,356892,238025,354200,233685,337445,228179,329683,220560,334757,227311,331207,210286,329096,213079,327579,206046,343037,198765,325406,235345,309299,224813,349937,210939,306853,218256,306110,217110,315480,214496,311178,190495,313679,215645,309117,222453,308171,229337,306997,224502,307301,210636,306752,209869,302898,208000
596153,293846,599981,305974,605209,296098,624528,308960,622021,298965,619937,299134,612074,297979,614398,312594,599595,287556,599595,287556,602392,301743,592056,292543,588044,299549,577668,282208,581585,289077,580208,294612,577396,297131,574769,287447,552709,317184,539762,289828,562893,278552,547105,304277,555994,277555,558609,291048,579681,283054,517998,285235,536522,269876,536530,284738,536193,285837,513837,292089,529846,280074,527132,284272,502573,271117,520869,280798,515374,273352,511691,279922,490312,282360,506108,286517,498599,275533,474308,263659,378580,237074,357563,212467,364431,217322,355252,219929,353811,217790,340489,239841,368553,214776,350389,197720,344668,226463,348511,221736,360324,230865,340163,242780,356136,197343,367686,227811,337816,216761,329203,209532,333800,213432,337594,231827,330856,231174,327361,210363,340248,226395,324302,207799,309554,208299,354397,204146,307126,213135,298629,217218,320421,228220,319050,216679,314564,199141,308228,213132,312766,223037,310649,216101,306171,212090,307667,214825,306605,228632
